module name,license,repository
array-flatten@2.1.2,MIT,https://github.com/blakeembrey/array-flatten
array-union@1.0.2,MIT,https://github.com/sindresorhus/array-union
array-uniq@1.0.3,MIT,https://github.com/sindresorhus/array-uniq
array-unique@0.3.2,MIT,https://github.com/jonschlinkert/array-unique
arraybuffer.slice@0.0.7,MIT,https://github.com/rase-/arraybuffer.slice
arrify@1.0.1,MIT,https://github.com/sindresorhus/arrify
asap@2.0.6,MIT,https://github.com/kriskowal/asap
asn1.js@4.10.1,MIT,https://github.com/indutny/asn1.js
asn1@0.2.4,MIT,https://github.com/joyent/node-asn1
assert-plus@1.0.0,MIT,https://github.com/mcavage/node-assert-plus
assert@1.5.0,MIT,https://github.com/browserify/commonjs-assert
assign-symbols@1.0.0,MIT,https://github.com/jonschlinkert/assign-symbols
async-each@1.0.3,MIT,https://github.com/paulmillr/async-each
async-foreach@0.1.3,MIT*,https://github.com/cowboy/javascript-sync-async-foreach
async-limiter@1.0.1,MIT,https://github.com/strml/async-limiter
async@1.5.2,MIT,https://github.com/caolan/async
async@2.6.3,MIT,https://github.com/caolan/async
asynckit@0.4.0,MIT,https://github.com/alexindigo/asynckit
atob@2.1.2,(MIT OR Apache-2.0),git://git.coolaj86.com/coolaj86/atob.js
autoprefixer@9.4.6,MIT,https://github.com/postcss/autoprefixer
aws-sign2@0.7.0,Apache-2.0,https://github.com/mikeal/aws-sign
aws4@1.8.0,MIT,https://github.com/mhart/aws4
babel-code-frame@6.26.0,MIT,https://github.com/babel/babel/tree/master/packages/babel-code-frame
babel-generator@6.26.1,MIT,https://github.com/babel/babel/tree/master/packages/babel-generator
babel-messages@6.23.0,MIT,https://github.com/babel/babel/tree/master/packages/babel-messages
babel-runtime@6.26.0,MIT,https://github.com/babel/babel/tree/master/packages/babel-runtime
babel-template@6.26.0,MIT,https://github.com/babel/babel/tree/master/packages/babel-template
babel-traverse@6.26.0,MIT,https://github.com/babel/babel/tree/master/packages/babel-traverse
babel-types@6.26.0,MIT,https://github.com/babel/babel/tree/master/packages/babel-types
babylon@6.18.0,MIT,https://github.com/babel/babylon
backo2@1.0.2,MIT,https://github.com/mokesmokes/backo
balanced-match@1.0.0,MIT,https://github.com/juliangruber/balanced-match
base-href-webpack-plugin@2.0.0,MIT,https://github.com/dzonatan/base-href-webpack-plugin
base64-arraybuffer@0.1.5,MIT,https://github.com/niklasvh/base64-arraybuffer
base64-js@1.3.1,MIT,https://github.com/beatgammit/base64-js
base64id@1.0.0,MIT,https://github.com/faeldt/base64id
base@0.11.2,MIT,https://github.com/node-base/base
batch@0.6.1,MIT,https://github.com/visionmedia/batch
bcrypt-pbkdf@1.0.2,BSD-3-Clause,https://github.com/joyent/node-bcrypt-pbkdf
better-assert@1.0.2,MIT*,https://github.com/visionmedia/better-assert
big.js@3.2.0,MIT,https://github.com/MikeMcl/big.js
big.js@5.2.2,MIT,https://github.com/MikeMcl/big.js
binary-extensions@1.13.1,MIT,https://github.com/sindresorhus/binary-extensions
blob@0.0.5,MIT,https://github.com/webmodules/blob
block-stream@0.0.9,ISC,https://github.com/isaacs/block-stream
blocking-proxy@1.0.1,MIT,https://github.com/angular/jasminewd
bluebird@3.5.5,MIT,https://github.com/petkaantonov/bluebird
bn.js@4.11.8,MIT,https://github.com/indutny/bn.js
body-parser@1.19.0,MIT,https://github.com/expressjs/body-parser
bonjour@3.5.0,MIT,https://github.com/watson/bonjour
boolbase@1.0.0,ISC,https://github.com/fb55/boolbase
brace-expansion@1.1.11,MIT,https://github.com/juliangruber/brace-expansion
braces@2.3.2,MIT,https://github.com/micromatch/braces
brorand@1.1.0,MIT,https://github.com/indutny/brorand
browserify-aes@1.2.0,MIT,https://github.com/crypto-browserify/browserify-aes
browserify-cipher@1.0.1,MIT,https://github.com/crypto-browserify/browserify-cipher
browserify-des@1.0.2,MIT,https://github.com/crypto-browserify/browserify-des
browserify-rsa@4.0.1,MIT,https://github.com/crypto-browserify/browserify-rsa
browserify-sign@4.0.4,ISC,https://github.com/crypto-browserify/browserify-sign
browserify-zlib@0.2.0,MIT,https://github.com/devongovett/browserify-zlib
browserslist@4.7.0,MIT,https://github.com/browserslist/browserslist
browserstack@1.5.3,MIT,https://github.com/scottgonzalez/node-browserstack
buffer-alloc-unsafe@1.1.0,MIT,https://github.com/LinusU/buffer-alloc-unsafe
buffer-alloc@1.2.0,MIT,https://github.com/LinusU/buffer-alloc
buffer-fill@1.0.0,MIT,https://github.com/LinusU/buffer-fill
buffer-from@1.1.1,MIT,https://github.com/LinusU/buffer-from
buffer-indexof@1.1.1,MIT,https://github.com/soldair/node-buffer-indexof
buffer-xor@1.0.3,MIT,https://github.com/crypto-browserify/buffer-xor
buffer@4.9.1,MIT,https://github.com/feross/buffer
builtin-modules@1.1.1,MIT,https://github.com/sindresorhus/builtin-modules
builtin-status-codes@3.0.0,MIT,https://github.com/bendrucker/builtin-status-codes
builtins@1.0.3,MIT,https://github.com/juliangruber/builtins
bytes@3.0.0,MIT,https://github.com/visionmedia/bytes.js
bytes@3.1.0,MIT,https://github.com/visionmedia/bytes.js
cacache@10.0.4,ISC,https://github.com/zkat/cacache
cacache@11.3.3,ISC,https://github.com/zkat/cacache
cacache@12.0.3,ISC,https://github.com/npm/cacache
cache-base@1.0.1,MIT,https://github.com/jonschlinkert/cache-base
caller-callsite@2.0.0,MIT,https://github.com/sindresorhus/caller-callsite
caller-path@2.0.0,MIT,https://github.com/sindresorhus/caller-path
callsite@1.0.0,MIT*,
callsites@2.0.0,MIT,https://github.com/sindresorhus/callsites
camel-case@3.0.0,MIT,https://github.com/blakeembrey/camel-case
camelcase-keys@2.1.0,MIT,https://github.com/sindresorhus/camelcase-keys
camelcase@2.1.1,MIT,https://github.com/sindresorhus/camelcase
camelcase@3.0.0,MIT,https://github.com/sindresorhus/camelcase
camelcase@4.1.0,MIT,https://github.com/sindresorhus/camelcase
camelcase@5.3.1,MIT,https://github.com/sindresorhus/camelcase
caniuse-api@3.0.0,MIT,https://github.com/nyalab/caniuse-api
caniuse-lite@1.0.30000989,CC-BY-4.0,https://github.com/ben-eb/caniuse-lite
canonical-path@1.0.0,MIT,https://github.com/petebacondarwin/node-canonical-path
caseless@0.12.0,Apache-2.0,https://github.com/mikeal/caseless
chalk@1.1.3,MIT,https://github.com/chalk/chalk
chalk@2.4.2,MIT,https://github.com/chalk/chalk
chardet@0.7.0,MIT,https://github.com/runk/node-chardet
chokidar@2.0.4,MIT,https://github.com/paulmillr/chokidar
chokidar@2.1.8,MIT,https://github.com/paulmillr/chokidar
chownr@1.1.1,ISC,https://github.com/isaacs/chownr
chownr@1.1.2,ISC,https://github.com/isaacs/chownr
chrome-trace-event@1.0.2,MIT,github.com:samccone/chrome-trace-event
cipher-base@1.0.4,MIT,https://github.com/crypto-browserify/cipher-base
circular-dependency-plugin@5.0.2,ISC,https://github.com/aackerman/circular-dependency-plugin
class-utils@0.3.6,MIT,https://github.com/jonschlinkert/class-utils
clean-css@4.2.1,MIT,https://github.com/jakubpawlowicz/clean-css
cli-cursor@2.1.0,MIT,https://github.com/sindresorhus/cli-cursor
cli-width@2.2.0,ISC,https://github.com/knownasilya/cli-width
cliui@3.2.0,ISC,https://github.com/yargs/cliui
cliui@4.1.0,ISC,https://github.com/yargs/cliui
cliui@5.0.0,ISC,https://github.com/yargs/cliui
clone-deep@2.0.2,MIT,https://github.com/jonschlinkert/clone-deep
clone@2.1.2,MIT,https://github.com/pvorb/node-clone
co@4.6.0,MIT,https://github.com/tj/co
coa@2.0.2,MIT,https://github.com/veged/coa
code-point-at@1.1.0,MIT,https://github.com/sindresorhus/code-point-at
codelyzer@4.5.0,MIT,https://github.com/mgechev/codelyzer
collection-visit@1.0.0,MIT,https://github.com/jonschlinkert/collection-visit
color-convert@1.9.3,MIT,https://github.com/Qix-/color-convert
color-name@1.1.3,MIT,https://github.com/dfcreative/color-name
color-string@1.5.3,MIT,https://github.com/Qix-/color-string
color@3.1.2,MIT,https://github.com/Qix-/color
colors@1.1.2,MIT,https://github.com/Marak/colors.js
combined-stream@1.0.8,MIT,https://github.com/felixge/node-combined-stream
commander@2.17.1,MIT,https://github.com/tj/commander.js
commander@2.19.0,MIT,https://github.com/tj/commander.js
commander@2.20.0,MIT,https://github.com/tj/commander.js
commondir@1.0.1,MIT,https://github.com/substack/node-commondir
compare-versions@3.5.1,MIT,https://github.com/omichelsen/compare-versions
component-bind@1.0.0,MIT*,https://github.com/component/bind
component-emitter@1.2.1,MIT,https://github.com/component/emitter
component-emitter@1.3.0,MIT,https://github.com/component/emitter
component-inherit@0.0.3,MIT*,https://github.com/component/inherit
compressible@2.0.17,MIT,https://github.com/jshttp/compressible
compression@1.7.4,MIT,https://github.com/expressjs/compression
concat-map@0.0.1,MIT,https://github.com/substack/node-concat-map
concat-stream@1.6.2,MIT,https://github.com/maxogden/concat-stream
connect-history-api-fallback@1.6.0,MIT,https://github.com/bripkens/connect-history-api-fallback
connect@3.7.0,MIT,https://github.com/senchalabs/connect
console-browserify@1.1.0,MIT,https://github.com/Raynos/console-browserify
console-control-strings@1.1.0,ISC,https://github.com/iarna/console-control-strings
constants-browserify@1.0.0,MIT,https://github.com/juliangruber/constants-browserify
content-disposition@0.5.3,MIT,https://github.com/jshttp/content-disposition
content-type@1.0.4,MIT,https://github.com/jshttp/content-type
convert-source-map@1.6.0,MIT,https://github.com/thlorenz/convert-source-map
cookie-signature@1.0.6,MIT,https://github.com/visionmedia/node-cookie-signature
cookie@0.3.1,MIT,https://github.com/jshttp/cookie
cookie@0.4.0,MIT,https://github.com/jshttp/cookie
copy-concurrently@1.0.5,ISC,https://github.com/npm/copy-concurrently
copy-descriptor@0.1.1,MIT,https://github.com/jonschlinkert/copy-descriptor
copy-webpack-plugin@4.6.0,MIT,https://github.com/webpack-contrib/copy-webpack-plugin
copy-webpack-plugin@5.0.4,MIT,https://github.com/webpack-contrib/copy-webpack-plugin
core-js@2.6.10,MIT,https://github.com/zloirock/core-js
core-util-is@1.0.2,MIT,https://github.com/isaacs/core-util-is
cosmiconfig@5.2.1,MIT,https://github.com/davidtheclark/cosmiconfig
create-ecdh@4.0.3,MIT,https://github.com/crypto-browserify/createECDH
create-hash@1.2.0,MIT,https://github.com/crypto-browserify/createHash
create-hmac@1.1.7,MIT,https://github.com/crypto-browserify/createHmac
cross-spawn@3.0.1,MIT,https://github.com/IndigoUnited/node-cross-spawn
cross-spawn@5.1.0,MIT,https://github.com/IndigoUnited/node-cross-spawn
cross-spawn@6.0.5,MIT,https://github.com/moxystudio/node-cross-spawn
crypto-browserify@3.12.0,MIT,https://github.com/crypto-browserify/crypto-browserify
css-color-names@0.0.4,MIT,https://github.com/bahamas10/css-color-names
css-declaration-sorter@4.0.1,MIT,https://github.com/Siilwyn/css-declaration-sorter
css-loader@3.2.0,MIT,https://github.com/webpack-contrib/css-loader
css-parse@1.7.0,MIT,https://github.com/visionmedia/css-parse
css-select-base-adapter@0.1.1,MIT,https://github.com/nrkn/css-select-base-adapter
css-select@1.2.0,BSD*,https://github.com/fb55/css-select
css-select@2.0.2,BSD-2-Clause,https://github.com/fb55/css-select
css-selector-tokenizer@0.7.1,MIT,https://github.com/css-modules/css-selector-tokenizer
css-tree@1.0.0-alpha.29,MIT,https://github.com/csstree/csstree
css-tree@1.0.0-alpha.33,MIT,https://github.com/csstree/csstree
css-unit-converter@1.1.1,MIT,https://github.com/andyjansson/css-unit-converter
css-what@2.1.3,BSD-2-Clause,https://github.com/fb55/css-what
cssauron@1.4.0,MIT,https://github.com/chrisdickinson/cssauron
cssesc@0.1.0,MIT,https://github.com/mathiasbynens/cssesc
cssesc@2.0.0,MIT,https://github.com/mathiasbynens/cssesc
cssesc@3.0.0,MIT,https://github.com/mathiasbynens/cssesc
cssnano-preset-default@4.0.7,MIT,https://github.com/cssnano/cssnano
cssnano-util-get-arguments@4.0.0,MIT,https://github.com/cssnano/cssnano
cssnano-util-get-match@4.0.0,MIT,https://github.com/cssnano/cssnano
cssnano-util-raw-cache@4.0.1,MIT,https://github.com/cssnano/cssnano
cssnano-util-same-parent@4.0.1,MIT,https://github.com/cssnano/cssnano
cssnano@4.1.10,MIT,https://github.com/cssnano/cssnano
csso@3.5.1,MIT,https://github.com/css/csso
cuint@0.2.2,MIT,https://github.com/pierrec/js-cuint
currently-unhandled@0.4.1,MIT,https://github.com/jamestalmage/currently-unhandled
custom-event@1.0.1,MIT,https://github.com/webmodules/custom-event
cyclist@1.0.1,MIT,https://github.com/mafintosh/cyclist
dashdash@1.14.1,MIT,https://github.com/trentm/node-dashdash
date-format@2.1.0,MIT,https://github.com/nomiddlename/date-format
date-now@0.1.4,MIT,https://github.com/Colingo/date-now
debug@2.6.9,MIT,https://github.com/visionmedia/debug
debug@3.1.0,MIT,https://github.com/visionmedia/debug
debug@3.2.6,MIT,https://github.com/visionmedia/debug
debug@4.1.1,MIT,https://github.com/visionmedia/debug
decamelize@1.2.0,MIT,https://github.com/sindresorhus/decamelize
decamelize@2.0.0,MIT,https://github.com/sindresorhus/decamelize
decode-uri-component@0.2.0,MIT,https://github.com/SamVerschueren/decode-uri-component
deep-equal@1.1.0,MIT,https://github.com/substack/node-deep-equal
deep-extend@0.6.0,MIT,https://github.com/unclechu/node-deep-extend
default-gateway@2.7.2,BSD-2-Clause,https://github.com/silverwind/default-gateway
default-gateway@4.2.0,BSD-2-Clause,https://github.com/silverwind/default-gateway
default-require-extensions@2.0.0,MIT,https://github.com/avajs/default-require-extensions
define-properties@1.1.3,MIT,https://github.com/ljharb/define-properties
define-property@0.2.5,MIT,https://github.com/jonschlinkert/define-property
define-property@1.0.0,MIT,https://github.com/jonschlinkert/define-property
define-property@2.0.2,MIT,https://github.com/jonschlinkert/define-property
del@2.2.2,MIT,https://github.com/sindresorhus/del
del@3.0.0,MIT,https://github.com/sindresorhus/del
del@4.1.1,MIT,https://github.com/sindresorhus/del
delayed-stream@1.0.0,MIT,https://github.com/felixge/node-delayed-stream
delegates@1.0.0,MIT,https://github.com/visionmedia/node-delegates
depd@1.1.2,MIT,https://github.com/dougwilson/nodejs-depd
dependency-graph@0.7.2,MIT,https://github.com/jriecken/dependency-graph
des.js@1.0.0,MIT,https://github.com/indutny/des.js
destroy@1.0.4,MIT,https://github.com/stream-utils/destroy
detect-file@1.0.0,MIT,https://github.com/doowb/detect-file
detect-indent@4.0.0,MIT,https://github.com/sindresorhus/detect-indent
detect-libc@1.0.3,Apache-2.0,https://github.com/lovell/detect-libc
detect-node@2.0.4,ISC,https://github.com/iliakan/detect-node
di@0.0.1,MIT,https://github.com/vojtajina/node-di
diff@3.5.0,BSD-3-Clause,https://github.com/kpdecker/jsdiff
diffie-hellman@5.0.3,MIT,https://github.com/crypto-browserify/diffie-hellman
dir-glob@2.2.2,MIT,https://github.com/kevva/dir-glob
dns-equal@1.0.0,MIT,https://github.com/watson/dns-equal
dns-packet@1.3.1,MIT,https://github.com/mafintosh/dns-packet
dns-txt@2.0.2,MIT,https://github.com/watson/dns-txt
dom-converter@0.2.0,MIT,https://github.com/AriaMinaei/dom-converter
dom-serialize@2.2.1,MIT,https://github.com/webmodules/dom-serialize
dom-serializer@0.2.1,MIT,https://github.com/cheeriojs/dom-renderer
domain-browser@1.2.0,MIT,https://github.com/bevry/domain-browser
domelementtype@1.3.1,BSD-2-Clause,https://github.com/fb55/domelementtype
domelementtype@2.0.1,BSD-2-Clause,https://github.com/fb55/domelementtype
domhandler@2.4.2,BSD-2-Clause,https://github.com/fb55/DomHandler
domutils@1.5.1,BSD*,https://github.com/FB55/domutils
domutils@1.7.0,BSD-2-Clause,https://github.com/FB55/domutils
dot-prop@4.2.0,MIT,https://github.com/sindresorhus/dot-prop
duplexify@3.7.1,MIT,https://github.com/mafintosh/duplexify
ecc-jsbn@0.1.2,MIT,https://github.com/quartzjer/ecc-jsbn
ee-first@1.1.1,MIT,https://github.com/jonathanong/ee-first
electron-to-chromium@1.3.255,ISC,https://github.com/kilian/electron-to-chromium
elliptic@6.5.1,MIT,https://github.com/indutny/elliptic
emoji-regex@7.0.3,MIT,https://github.com/mathiasbynens/emoji-regex
emojis-list@2.1.0,MIT,https://github.com/kikobeats/emojis-list
encodeurl@1.0.2,MIT,https://github.com/pillarjs/encodeurl
encoding@0.1.12,MIT,https://github.com/andris9/encoding
end-of-stream@1.4.1,MIT,https://github.com/mafintosh/end-of-stream
engine.io-client@3.2.1,MIT,https://github.com/socketio/engine.io-client
engine.io-parser@2.1.3,MIT,https://github.com/socketio/engine.io-parser
engine.io@3.2.1,MIT,https://github.com/socketio/engine.io
enhanced-resolve@4.1.0,MIT,https://github.com/webpack/enhanced-resolve
ent@2.2.0,MIT,https://github.com/substack/node-ent
entities@1.1.2,BSD-2-Clause,https://github.com/fb55/entities
entities@2.0.0,BSD-2-Clause,https://github.com/fb55/entities
err-code@1.1.2,MIT,https://github.com/IndigoUnited/js-err-code
errno@0.1.7,MIT,https://github.com/rvagg/node-errno
error-ex@1.3.2,MIT,https://github.com/qix-/node-error-ex
es-abstract@1.14.2,MIT,https://github.com/ljharb/es-abstract
es-to-primitive@1.2.0,MIT,https://github.com/ljharb/es-to-primitive
es6-promise@4.2.8,MIT,https://github.com/stefanpenner/es6-promise
es6-promisify@5.0.0,MIT,https://github.com/digitaldesignlabs/es6-promisify
escape-html@1.0.3,MIT,https://github.com/component/escape-html
escape-string-regexp@1.0.5,MIT,https://github.com/sindresorhus/escape-string-regexp
eslint-scope@4.0.3,BSD-2-Clause,https://github.com/eslint/eslint-scope
esprima@4.0.1,BSD-2-Clause,https://github.com/jquery/esprima
esrecurse@4.2.1,BSD-2-Clause,https://github.com/estools/esrecurse
estraverse@4.3.0,BSD-2-Clause,https://github.com/estools/estraverse
esutils@2.0.3,BSD-2-Clause,https://github.com/estools/esutils
etag@1.8.1,MIT,https://github.com/jshttp/etag
eventemitter3@3.1.2,MIT,https://github.com/primus/eventemitter3
events@3.0.0,MIT,https://github.com/Gozala/events
